"location_id","location_type__001","location_type__002","location_type__003","open_soon","latitude","longitude"
"dc21082","destination charger","standard charger","","0","51.8492580000","-5.0794920000"
"dc21392","destination charger","standard charger","","0","41.4709800000","2.0859020000"
"dc21890","destination charger","standard charger","","0","54.8553130000","-6.3120900000"
"dc22265","destination charger","standard charger","","0","41.3929180000","2.1557420000"
"dc22540","destination charger","standard charger","","0","45.7111550000","6.9529110000"
"dc22608","destination charger","standard charger","","0","40.9553310000","-5.6784210000"
"dc22618","destination charger","standard charger","","0","43.3075830000","-1.9782620000"
"dc22778","destination charger","standard charger","","0","42.8681350000","-2.5413710000"
"dc22783","destination charger","standard charger","","0","37.9063130000","-4.8005450000"
"dc22790","destination charger","standard charger","","0","41.1949650000","-8.6899890000"
"dc22804","destination charger","standard charger","","0","41.6952140000","2.8331180000"
"dc23173","destination charger","standard charger","","0","47.8211350000","8.1901180000"
"dc23665","destination charger","standard charger","","0","37.8512990000","15.2870590000"
"dc23671","destination charger","standard charger","","0","45.4546130000","11.0052360000"
"dc24839","destination charger","standard charger","","0","47.3403530000","16.2263000000"
"dc22365","destination charger","standard charger","","0","44.2132030000","0.4879880000"
"dc23645","destination charger","standard charger","","0","43.5543400000","7.0206440000"
"dc14453","destination charger","standard charger","","0","48.3638260000","10.0689620000"
"dc15046","destination charger","standard charger","","0","42.9968660000","10.9982060000"
"dc15136","destination charger","standard charger","","0","45.5624480000","9.2429320000"
"dc16146","destination charger","standard charger","","0","55.1916170000","-6.2424960000"
"dc16369","destination charger","standard charger","","0","47.9845450000","7.7684890000"
"dc18204","destination charger","standard charger","","0","60.7999920000","10.6934690000"
"dc18249","destination charger","standard charger","","0","54.3419800000","13.7447180000"
"dc18322","destination charger","standard charger","","0","49.2254560000","6.9611370000"
"dc19228","destination charger","standard charger","","0","43.6250400000","3.9216260000"
"dc19247","destination charger","standard charger","","0","45.7019110000","5.8865610000"
"dc20164","destination charger","standard charger","","0","53.9294790000","-1.3851260000"
"dc21294","destination charger","standard charger","","0","45.6822370000","11.7540770000"
"dc21893","destination charger","standard charger","","0","54.3312070000","-6.2763090000"
"dc21997","destination charger","standard charger","","0","44.1302400000","8.2629840000"
"dc22535","destination charger","standard charger","","0","45.6411470000","12.3420230000"
"dc24027","destination charger","standard charger","","0","45.4834320000","9.2084670000"
"dc24028","destination charger","standard charger","","0","45.4787730000","9.1445830000"
"dc14498","destination charger","standard charger","","0","45.7710340000","9.2433390000"
"dc17227","destination charger","standard charger","","0","46.2938190000","7.0618770000"
"dc18321","destination charger","standard charger","","0","47.4445230000","12.3946450000"
"dc19049","destination charger","standard charger","","0","43.7354170000","4.7836360000"
"dc19450","destination charger","standard charger","","0","60.1172990000","6.5642330000"
"dc21187","destination charger","standard charger","","0","52.5710030000","1.2826960000"
"dc21334","destination charger","standard charger","","0","53.5345150000","-9.2849200000"
"dc21388","standard charger","destination charger","","0","70.4338430000","24.5013410000"
"dc22613","destination charger","standard charger","","0","43.3091080000","-1.9437740000"
"dc22832","destination charger","standard charger","","0","43.6579220000","-1.4262690000"
"dc23225","destination charger","standard charger","","0","44.9063530000","5.7827510000"
"dc23471","destination charger","standard charger","","0","49.9993280000","9.2281860000"
"dc23592","destination charger","standard charger","","0","47.4483590000","12.3850700000"
"dc23720","destination charger","standard charger","","0","47.5454900000","13.9275990000"
"dc23721","destination charger","standard charger","","0","47.4162200000","8.6346500000"
"dc24384","destination charger","standard charger","","0","50.2882120000","6.5666760000"
"dc14172","destination charger","standard charger","","0","46.6448380000","7.7247650000"
"dc18012","destination charger","standard charger","","0","46.6991580000","11.9272420000"
"dc18579","destination charger","standard charger","","0","45.6369600000","10.0137460000"
"dc20968","destination charger","standard charger","","0","51.8935460000","-8.5084520000"
"dc21977","destination charger","standard charger","","0","49.0772830000","4.1679690000"
"dc15872","destination charger","standard charger","","0","50.5199530000","9.7909300000"
"dc16387","destination charger","standard charger","","0","46.3586900000","7.9833440000"
"dc17296","destination charger","standard charger","","0","53.9127030000","11.1905220000"
"dc18328","destination charger","standard charger","","0","51.1133650000","9.0784430000"
"dc23637","destination charger","standard charger","","0","51.2052100000","6.9657530000"
"dc24455","destination charger","standard charger","","0","47.0558410000","10.6133750000"
"dc9595","destination charger","standard charger","","0","38.7047210000","-9.3968600000"
"dc17505","destination charger","standard charger","","0","47.4061000000","10.2724880000"
"dc17715","destination charger","standard charger","","0","46.8882510000","8.2326630000"
"dc17723","destination charger","standard charger","","0","46.0065350000","8.9699520000"
"dc23044","destination charger","standard charger","","0","45.7719500000","4.7908730000"
"dc23937","destination charger","standard charger","","0","43.9398050000","5.7732560000"
"dc24263","destination charger","standard charger","","0","40.1326960000","-5.4163780000"
"dc25153","destination charger","standard charger","","0","53.6962450000","-2.8105280000"
"dc18022","destination charger","standard charger","","0","61.1192210000","10.4621210000"
"dc21113","destination charger","standard charger","","0","44.6755320000","7.6728600000"
"dc10828","destination charger","standard charger","","0","47.1454430000","4.9281410000"
"dc17934","destination charger","standard charger","","0","48.4592650000","7.7431640000"
"dc20811","destination charger","standard charger","","0","46.1638700000","13.0072880000"
"dc25061","destination charger","standard charger","","0","-41.2398070000","146.8794500000"
"dc23823","standard charger","destination charger","","0","-37.7816530000","175.2722050000"
"Shanghai Manpo Plaza","supercharger","standard charger","","0","31.2169440000","121.4362030000"
"rockyviewsupercharger","supercharger","standard charger","","0","51.2040420000","-113.9896580000"
"newportpagnellsouthboundsupercharger","supercharger","standard charger","","0","52.0843120000","-0.7484670000"
"dc25589","destination charger","standard charger","","0","22.6732620000","120.4934020000"
"dc20527","destination charger","","","0","33.8817850000","-84.4734610000"
"dc24081","destination charger","","","0","30.4408410000","-97.7799670000"
"dc25145","destination charger","","","0","25.5162900000","-103.3960470000"
"dc24052","destination charger","","","0","19.1914770000","-98.2901290000"
"dc24494","destination charger","","","0","19.1594160000","-96.1001660000"
"dc24635","destination charger","","","0","25.4550000000","-100.9818950000"
"dc25479","destination charger","","","0","19.3130260000","-99.5633180000"
"dc24499","destination charger","","","0","27.5072700000","-109.9301570000"
"dc24500","destination charger","","","0","21.4920020000","-104.8664280000"
"dc25414","destination charger","","","0","40.7945190000","-73.9634450000"
"dc25415","destination charger","","","0","40.7193380000","-73.9630810000"
"dc20919","destination charger","","","0","19.4796130000","-99.2307630000"
"dc20920","destination charger","","","0","19.5826650000","-99.0247290000"
"dc23091","destination charger","","","0","25.5178960000","-100.1916680000"
"dc23958","destination charger","","","0","19.4284680000","-99.2254440000"
"dc24011","destination charger","","","0","38.5751180000","-122.5791710000"
"dc21364","destination charger","","","0","26.1559300000","-81.6852040000"
"dc22016","destination charger","","","0","26.6185940000","-80.1396510000"
"dc24441","destination charger","","","0","46.2146730000","-74.5852360000"
"dc25329","destination charger","","","0","40.7159540000","-73.9546810000"
"dc25330","destination charger","","","0","40.7355970000","-74.0076930000"
"dc25331","destination charger","","","0","40.7529000000","-73.9677230000"
"dc25332","destination charger","","","0","40.7713820000","-73.9483440000"
"dc25334","destination charger","","","0","40.7690610000","-73.9687600000"
"dc19507","destination charger","","","0","29.2291320000","-81.0277990000"
"dc20652","destination charger","","","0","40.7456270000","-73.9556380000"
"dc20872","destination charger","","","0","49.5456300000","-123.7627020000"
"dc20917","destination charger","","","0","19.6713120000","-99.2010240000"
"dc21235","destination charger","","","0","36.1636210000","-82.8309590000"
"dc21504","destination charger","","","0","42.3311810000","-83.0489270000"
"dc21503","destination charger","","","0","42.3306070000","-83.0447860000"
"dc13459","destination charger","","","0","44.0589590000","-70.8153460000"
"dc21832","destination charger","standard charger","","0","47.4465480000","12.1612570000"
"dc22414","destination charger","standard charger","","0","47.2127590000","14.7226650000"
