"location_id","location_type__001","location_type__002","location_type__003","open_soon","latitude","longitude"
"dc24078","destination charger","standard charger","","0","45.6605550000","5.8523930000"
"dc24833","destination charger","standard charger","","0","45.9026720000","6.4256180000"
"dc24969","destination charger","standard charger","","0","38.0494480000","-0.7113320000"
"dc20407","destination charger","standard charger","","0","22.4513860000","120.4846620000"
"dc28372","standard charger","destination charger","","0","24.5855980000","120.8873140000"
"dc29481","destination charger","","","0","33.2030420000","130.5927570000"
"dc21692","destination charger","","","0","51.2956730000","-113.9979980000"
"dc26048","destination charger","","","0","43.4771960000","-110.7640730000"
"dc29400","destination charger","","","0","19.3580820000","-99.2769880000"
"dc29517","destination charger","","","0","25.5830450000","-103.4068990000"
"dc25189","destination charger","","","0","45.4161960000","-74.0120780000"
"dc26579","destination charger","","","0","32.8091877000","-79.8495211000"
"dc20480","destination charger","","","0","19.0328960000","-98.2301870000"
"dc26209","destination charger","","","0","40.0032490000","-82.9274240000"
"dc28572","destination charger","","","0","19.7102300000","-99.2057550000"
"dc29402","destination charger","","","0","27.4616390000","-99.5183700000"
"dc25028","destination charger","","","0","36.5591530000","-121.9224840000"
"dc25633","destination charger","","","0","27.9095420000","-82.3456130000"
"dc23544","destination charger","","","0","38.6511110000","-77.7138470000"
"dc19922","destination charger","","","0","36.6112230000","-121.8588550000"
"dc1483","destination charger","","","0","47.2079840000","-121.0194990000"
"laviksupercharger","supercharger","standard charger","","0","61.1036610000","5.5130390000"
"kortrijksupercharger","supercharger","standard charger","","0","50.8056340000","3.2744600000"
"littletonbroadway","store","service","","0","39.6126740000","-104.9855060000"
"cherrycreek","store","","","0","39.7174750000","-104.9567390000"
"dc28035","destination charger","","","0","36.8261220000","137.4100800000"
"dc6119","destination charger","","","0","45.4908852000","-69.5789556000"
"dc14998","destination charger","","","0","38.3503620000","-76.4571980000"
"dc18383","destination charger","","","0","29.8948870000","-81.3133200000"
"dc18428","destination charger","","","0","43.2577440000","-70.5967240000"
"dc23607","destination charger","","","0","29.9479750000","-90.0662010000"
"dc25935","destination charger","","","0","47.7694590000","-122.1512170000"
"dc26709","destination charger","","","0","37.6263760000","-77.5282530000"
"dc25338","destination charger","","","0","24.8129670000","-107.4018530000"
"dc28292","destination charger","","","0","35.6500310000","-121.1865710000"
"dc30292","destination charger","","","0","40.7402430000","-73.9975910000"
"dc2865","destination charger","","","0","30.2206190000","-96.2597700000"
"dc12425","destination charger","","","0","51.2960120000","-113.9965560000"
"dc18835","destination charger","","","0","37.7703420000","-111.6025110000"
"dc19868","destination charger","","","0","45.4896340000","-78.2446080000"
"dc24285","destination charger","","","0","32.1370830000","-80.7620910000"
"dc24705","destination charger","","","0","32.5376940000","-84.9750160000"
"dc26701","destination charger","","","0","42.3605363000","-87.8251019000"
"dc27422","destination charger","","","0","46.2858700000","-75.6342330000"
"dc28229","destination charger","","","0","39.3055900000","-123.7996290000"
"dc28661","destination charger","","","0","41.8699440000","-87.9567200000"
"dc25608","destination charger","","","0","35.2032620000","-89.7785090000"
"dc28569","destination charger","","","0","22.1300290000","-100.9275180000"
"dc28571","destination charger","","","0","20.6492890000","-100.4322840000"
"dc29518","destination charger","","","0","20.6532190000","-100.4326110000"
"dc29404","destination charger","","","0","25.4446900000","-100.9854280000"
"dc13559","destination charger","","","0","49.5776380000","-119.6548000000"
"dc25981","destination charger","","","0","39.9640960000","-82.9998090000"
"dc28293","destination charger","","","0","34.0079040000","-118.4904240000"
"dc28893","destination charger","","","0","25.6492100000","-100.3600710000"
"dc27533","destination charger","","","0","20.4525220000","-86.9873530000"
"dc24497","destination charger","","","0","29.0971120000","-110.9331220000"
"dc28719","destination charger","","","0","25.5687140000","-103.4240370000"
"dc23818","destination charger","","","0","40.4613770000","-88.9675450000"
"dc21753","destination charger","","","0","33.5298540000","-111.9624460000"
"dc24282","destination charger","","","0","41.1430310000","-80.1644980000"
"dc25694","destination charger","","","0","41.1425060000","-80.1668340000"
"dc25913","destination charger","","","0","28.6277590000","-106.1170380000"
"dc15062","destination charger","","","0","36.2115080000","-119.3236060000"
"dc22606","destination charger","standard charger","","0","-33.9591800000","115.0691780000"
"dc15759","destination charger","standard charger","","0","-28.8469880000","151.9197500000"
"dc11227","destination charger","standard charger","","0","-37.5101670000","145.7450790000"
"dc24821","destination charger","standard charger","","0","-34.7151920000","135.8532790000"
"dc25360","destination charger","standard charger","","0","-23.8412640000","151.2560410000"
"dc26421","destination charger","standard charger","","0","-34.6309420000","116.1236990000"
"dc22827","destination charger","standard charger","","0","-28.5230180000","153.4171760000"
"dc25419","destination charger","standard charger","","0","-36.0693440000","146.4522890000"
"dc25433","destination charger","standard charger","","0","-33.9968140000","115.0546380000"
"dc26994","destination charger","standard charger","","0","-38.2596460000","144.2762270000"
"dc28155","destination charger","standard charger","","0","-16.9442090000","145.7404010000"
"dc25250","destination charger","standard charger","","0","-33.8542680000","151.2081950000"
"dc24242","destination charger","standard charger","","0","-27.4438570000","153.0798370000"
"dc26656","destination charger","standard charger","","0","-33.5785120000","120.0539850000"
"dc27352","destination charger","standard charger","","0","-33.7709620000","150.6738190000"
"dc28153","destination charger","standard charger","","0","-27.5298690000","153.2034630000"
"dc27355","destination charger","standard charger","","0","-24.2147340000","151.9079670000"
"dc28160","destination charger","standard charger","","0","-27.5255510000","153.2686540000"
"dc11955","destination charger","standard charger","","0","-33.8894450000","151.2752180000"
"dc25737","destination charger","standard charger","","0","-31.0984920000","150.9405910000"
"dc26900","standard charger","destination charger","","0","-45.8725270000","170.5074430000"
"dc24648","standard charger","destination charger","","0","-35.0766100000","173.9225130000"
"dc24764","standard charger","destination charger","","0","-39.4798950000","176.8986100000"
"dc28491","standard charger","destination charger","","0","-38.1519200000","176.2550850000"
"dc27007","destination charger","standard charger","","0","-36.8527430000","174.7606970000"
"dc24371","standard charger","destination charger","","0","-39.5621140000","176.8363310000"
"dc25090","standard charger","destination charger","","0","-45.0566900000","169.1662900000"
"dc25564","standard charger","destination charger","","0","-44.8500170000","168.3830830000"
"dc28152","standard charger","destination charger","","0","-37.6757940000","176.1704550000"
"dc25386","standard charger","destination charger","","0","-38.6282490000","176.0899350000"
"dc25699","standard charger","destination charger","","0","-43.4978650000","172.5554290000"
"dc27815","destination charger","standard charger","","0","37.5396580000","127.0533790000"
"dc28505","destination charger","standard charger","","0","37.3253470000","127.1100700000"
"dc27818","destination charger","standard charger","","0","35.2299180000","128.8718030000"
"dc28504","destination charger","standard charger","","0","35.1443540000","129.0642590000"
"dc27820","destination charger","standard charger","","0","37.2963620000","127.0469010000"
"dc27824","destination charger","standard charger","","0","35.8171210000","128.5235540000"
"dc27825","destination charger","standard charger","","0","34.9425400000","127.5084330000"
"dc27826","destination charger","standard charger","","0","36.3576590000","127.3629640000"
"dc29806","destination charger","standard charger","","0","22.9880430000","120.1976670000"
"dc24164","standard charger","destination charger","","0","25.0802020000","55.1369610000"
"dc24206","standard charger","destination charger","","0","24.8162810000","55.2304250000"
"scottsdalekierlandcommons","store","","","0","33.6250490000","-111.9287060000"
"dc1820","destination charger","","","0","39.5044490000","-119.7796490000"
"dc13371","destination charger","","","0","35.1892870000","-120.7217370000"
"dc19169","destination charger","","","0","43.6574820000","-72.7902070000"
