"location_id","location_type__001","location_type__002","open_soon","latitude","longitude"
"dc27521","destination charger","standard charger","0","58.5744340000","-4.0140160000"
"dc28212","destination charger","standard charger","0","46.1804210000","6.2350340000"
"dc29722","destination charger","standard charger","0","50.6816180000","7.1531760000"
"dc34306","destination charger","standard charger","0","46.3859690000","7.2674930000"
"dc22555","destination charger","standard charger","0","46.0586650000","-1.0879890000"
"dc26474","standard charger","destination charger","0","25.0784490000","55.1431290000"
"dc28977","standard charger","destination charger","0","25.1304040000","55.1171930000"
"dc32670","destination charger","standard charger","0","49.4026150000","0.1428420000"
"dc36487","standard charger","destination charger","0","31.8257030000","35.9011750000"
"dc36488","standard charger","destination charger","0","31.9776940000","35.8431940000"
"dc14300","destination charger","standard charger","0","51.7355820000","5.8474050000"
"dc15964","destination charger","standard charger","0","53.3332290000","-2.4065200000"
"dc29745","destination charger","standard charger","0","53.1754670000","5.4138710000"
"dc30167","destination charger","standard charger","0","50.6219410000","9.5048750000"
"dc33160","destination charger","standard charger","0","48.1808410000","14.5217760000"
"dc33602","destination charger","standard charger","0","52.3185170000","20.9670350000"
"dc35623","destination charger","standard charger","0","51.1702770000","4.4844340000"
"dc17434","destination charger","standard charger","0","52.0315740000","5.5185990000"
"dc25853","destination charger","standard charger","0","51.5065600000","-0.0039530000"
"dc25854","destination charger","standard charger","0","51.4814760000","-0.4409580000"
"dc29628","destination charger","standard charger","0","47.6175430000","13.8097110000"
"dc29844","destination charger","standard charger","0","49.8649940000","10.2266980000"
"dc29847","destination charger","standard charger","0","51.3688950000","0.5778330000"
"dc30812","destination charger","standard charger","0","59.4049180000","17.8707380000"
"dc11960","destination charger","standard charger","0","42.8742290000","9.4724540000"
"dc16682","destination charger","standard charger","0","51.7848500000","-2.1930880000"
"dc17968","destination charger","standard charger","0","51.7472880000","12.6297450000"
"dc18235","destination charger","standard charger","0","47.6968410000","11.7578400000"
"dc25449","destination charger","standard charger","0","50.6795030000","-1.4699990000"
"dc26961","destination charger","standard charger","0","54.0442450000","-1.9533810000"
"dc27905","destination charger","standard charger","0","53.9657890000","-1.0911820000"
"dc28555","destination charger","standard charger","0","55.4959880000","14.3135810000"
"dc29845","destination charger","standard charger","0","50.6687040000","8.3064030000"
"dc34385","destination charger","standard charger","0","48.1459090000","17.1037150000"
"dc24222","destination charger","standard charger","0","45.6855630000","8.7723380000"
"dc24256","destination charger","standard charger","0","45.6437030000","8.7069160000"
"dc16681","destination charger","standard charger","0","51.6524710000","-2.2319460000"
"dc16683","destination charger","standard charger","0","51.7432570000","-1.8907910000"
"dc22419","destination charger","standard charger","0","52.1247440000","-0.4301710000"
"dc22612","destination charger","standard charger","0","43.9347660000","5.2424750000"
"dc23236","destination charger","standard charger","0","45.5736370000","6.8285090000"
"dc26684","destination charger","standard charger","0","47.1711870000","13.1059180000"
"dc26695","destination charger","standard charger","0","52.7489660000","9.6168280000"
"dc27690","destination charger","standard charger","0","51.1176910000","1.0926210000"
"dc28983","standard charger","destination charger","0","25.1128690000","55.1093300000"
"dc33914","destination charger","standard charger","0","50.6313320000","1.6012940000"
"dc17069","destination charger","standard charger","0","52.2013580000","-0.2914660000"
"dc17831","destination charger","standard charger","0","43.3057670000","5.3653250000"
"dc29858","destination charger","standard charger","0","40.8084710000","-8.4496160000"
"dc31028","destination charger","standard charger","0","51.6662930000","-0.6167270000"
"dc33610","destination charger","standard charger","0","53.2883280000","-6.3529350000"
"dc35560","destination charger","standard charger","0","51.5348320000","-0.7911570000"
"dc27069","destination charger","standard charger","0","51.2961890000","0.9384510000"
"dc35422","destination charger","standard charger","0","45.8224710000","15.2432650000"
"dc19882","destination charger","standard charger","0","51.9098900000","10.4310450000"
"dc20590","destination charger","standard charger","0","52.0455320000","-1.8398490000"
"dc20592","destination charger","standard charger","0","52.0468780000","-1.8416940000"
"dc21736","destination charger","standard charger","0","51.1390810000","4.3652730000"
"dc21737","destination charger","standard charger","0","51.1558880000","4.4170970000"
"dc28732","destination charger","standard charger","0","38.1942250000","-8.6172360000"
"dc31182","destination charger","standard charger","0","50.9933020000","6.8206190000"
"dc33162","destination charger","standard charger","0","47.2135770000","11.0226970000"
"dc33433","destination charger","standard charger","0","48.1377200000","11.5556690000"
"dc33499","destination charger","standard charger","0","43.0361350000","-7.5687840000"
"dc33085","destination charger","standard charger","0","-35.1965110000","147.8176530000"
"dc34663","destination charger","standard charger","0","-16.9075450000","145.7601490000"
"dc32984","destination charger","standard charger","0","-36.9712070000","174.7860780000"
"dc32099","destination charger","standard charger","0","-36.8496520000","174.7631780000"
"dc34917","destination charger","","0","-43.3108930000","147.0144300000"
"fayettevillencsupercharger","supercharger","standard charger","0","35.0094580000","-78.8224610000"
"malmoboplatsgatan","store","service","0","55.5632347000","13.0585659000"
"dc18731","destination charger","","0","47.8287520000","-69.5530420000"
"dc28335","destination charger","","0","34.5087032000","-93.0517983000"
"dc29076","destination charger","","0","32.7606220000","-117.1659810000"
"dc29773","destination charger","","0","38.9915070000","-104.8082680000"
"dc29853","destination charger","","0","24.0533760000","-104.6178300000"
"dc31704","destination charger","","0","25.6727800000","-100.2995220000"
"dc31705","destination charger","","0","25.6474910000","-100.3258050000"
"dc33205","destination charger","","0","25.6379130000","-100.3144300000"
"dc18525","destination charger","","0","19.4640280000","-99.1818050000"
"dc25907","destination charger","","0","47.5509840000","-122.0578230000"
"dc29876","destination charger","","0","17.0951630000","-96.7124270000"
"dc33045","destination charger","","0","20.6670400000","-103.3990500000"
"dc33052","destination charger","","0","22.7786030000","-102.5741020000"
"dc33053","destination charger","","0","22.7744780000","-102.6208170000"
"dc33929","destination charger","","0","25.7699400000","-100.1890730000"
"dc4041","destination charger","","0","40.9680040000","-117.7413696000"
"dc32003","destination charger","","0","33.5967780000","-112.0649070000"
"dc32010","destination charger","","0","44.2980687000","-69.1076740000"
"dc32867","destination charger","","0","40.9661580000","-117.7426590000"
"dc34010","destination charger","","0","43.1596000000","-79.4373321000"
"dc34015","destination charger","","0","43.1515070000","-79.4118360000"
"dc35011","destination charger","","0","36.2366960000","-119.7661440000"
"dc15459","destination charger","","0","38.2558710000","-85.7537870000"
"dc26349","destination charger","","0","35.0546470000","-83.2011750000"
"dc26974","destination charger","","0","30.3052670000","-86.0885642000"
"dc27034","destination charger","","0","37.2383310000","-76.5093190000"
"dc27742","destination charger","","0","43.6252610000","-73.8490460000"
"dc34164","destination charger","","0","36.9824546000","-76.6230112000"
"dc34966","destination charger","","0","41.9224259000","-88.2073922000"
"dc37161","destination charger","","0","49.0545000000","-119.4976780000"
"dc37174","destination charger","","0","40.7340060000","-74.0090790000"
"dc37185","destination charger","","0","40.7665450000","-73.9529200000"
"dc37187","destination charger","","0","40.7463040000","-73.9950640000"
"dc26453","destination charger","","0","45.4991210000","-73.5757650000"
"dc29598","destination charger","","0","44.1965910000","-80.0526650000"
"dc31056","destination charger","","0","30.5241310000","-97.8175480000"
"dc32871","destination charger","","0","39.1002844000","-84.5071557000"
"dc33688","destination charger","","0","41.5475901000","-73.6921730000"
"dc37037","destination charger","","0","30.3627814000","-89.0985482000"
"dc33249","destination charger","","0","21.0134500000","-101.2559030000"
"dc18158","destination charger","","0","35.1580140000","-114.5720810000"
"dc30517","destination charger","","0","28.9829800000","-95.9847240000"
"dc24320","destination charger","","0","45.5257640000","-122.6799620000"
"dc27609","destination charger","standard charger","0","-38.3378380000","143.5977730000"
"dc32094","destination charger","standard charger","0","-28.1767450000","153.5412840000"
"dc32097","destination charger","standard charger","0","-30.2860920000","153.1365150000"
"dc34127","destination charger","standard charger","0","-33.1010180000","118.4705140000"
"dc35971","destination charger","standard charger","0","-32.8249580000","151.3264430000"
"dc33141","destination charger","standard charger","0","-33.9221940000","151.2558770000"
